GEOID,county_name,total_population,stop_density_per_sq_km,pct_area_covered_800m,agencies_serving,avg_stop_departures_per_day,log_dist_to_bart_m,transit_access_index,is_transit_desert,pop_density,log_median_income,zero_vehicle_pct,transit_mode_share,income_quintile,car_dependency_index,transit_need_gap,low_income_poor_transit,zero_veh_x_bart_dist,centroid_lat,centroid_lon,commute_burden_score,equity_need_score,transit_access_index,is_transit_desert
06085512045,Santa Clara,5244,0.0,0.0,0,0.0,9.606878846737635,0.0,1,2559.8716617793734,12.072124023020224,0.0363210310486233,0.0255627623044639,4,0.5181605155243116,0.0363210310486233,0.028730688910072133,0.34893174487272005,37.2384961,-121.8352509,0.119,0.3315,0.0,1
06085512037,Santa Clara,3064,0.0,0.0,0,0.0,9.60435912598936,0.0,1,3039.2164246324505,12.060642167319967,0.0168067226890756,0.0039370078740157,4,0.5084033613445378,0.0168067226890756,0.02965446786187531,0.16141780043679566,37.2411911,-121.8246191,0.122,0.3363,0.0,1
06085512036,Santa Clara,4884,0.0,0.0,0,0.0,9.6390227915602,0.0,1,5883.167719256819,11.875691818545278,0.0349611542730299,0.0121827411167512,3,0.517480577136515,0.0349611542730299,0.04453474887105702,0.33699136285698744,37.2401629,-121.810595,0.1059,0.3774,0.0,1
06013307102,Contra Costa,5694,0.0,0.0,0,0.0,8.05200546424144,0.0,1,3551.753285245105,11.232324925835531,0.0942105263157894,0.1163760424564063,1,0.5471052631578947,0.0942105263157894,0.09629718251311381,0.7585836726837981,38.0004738,-121.8155705,0.2263,0.5751,0.0,1
06013331000,Contra Costa,7789,0.0,14.003109868268313,0,0.0,7.32094694172381,0.05601243947307325,0,2765.247510291175,11.515871122258797,0.0724431818181818,0.1214165261382799,2,0.5082153711725543,0.06229888347611242,0.06936828293504649,0.53035269038056,37.9762076,-122.01211,0.1802,0.4922,0.05601243947307325,0
06085512311,Santa Clara,4171,0.0,0.0,0,0.0,10.337712658703854,0.0,1,760.4044442117838,11.902816592440209,0.0398467432950191,0.0124159337816864,4,0.5199233716475096,0.0398467432950191,0.04235241041892046,0.4119241825690419,37.1495734,-121.6601298,0.1138,0.3737,0.0,1
06081614000,San Mateo,5872,0.0,0.0,0,0.0,8.291324666242353,0.0,1,1854.9297887543596,12.18118038801208,0.0211304807184363,0.0637910085054678,5,0.5105652403592181,0.0211304807184363,0.019956499687560192,0.17519967599032935,37.6276315,-122.4598112,0.0708,0.2843,0.0,1
06081600401,San Mateo,3278,0.0,85.78760326669845,0,0.0,7.513571048206019,0.34315041306679384,0,6305.753407867774,11.93565403170014,0.0133451957295373,0.1500236630383341,4,0.33509739133137173,0.0018966721619174567,0.026083796859958146,0.10027007626609406,37.7054511,-122.444361,0.1685,0.3226,0.34315041306679384,0
06081603801,San Mateo,1992,0.0,0.0,0,0.0,7.708107932064183,0.0,1,8759.056509824466,11.467656095522694,0.0468883205456095,0.140625,2,0.5234441602728047,0.0468883205456095,0.07736348512695546,0.3614202355187806,37.620041,-122.4282283,0.0859,0.4657,0.0,1
06081984300,San Mateo,0,0.2602173444573498,15.618520594433862,1,42.0,7.168191148654194,0.13328060271145595,0,0.0,11.780445645598057,0.050834597875569,0.0510949092613641,1,0.43335969864427204,0.0,0.04551129022074418,0.0,37.6203823,-122.3769119,0.0999,0.5211,0.13328060271145595,0
06085512313,Santa Clara,3833,0.0,0.0,0,0.0,10.441376256380478,0.0,1,1458.4020389423874,11.616879992690079,0.035745422842197,0.0216816499206768,2,0.5178727114210985,0.035745422842197,0.06535759523354956,0.3732314093387961,37.1159262,-121.6532803,0.1396,0.4574,0.0,1
06085512314,Santa Clara,7077,0.0,0.0,0,0.0,10.392411876967317,0.0,1,1898.7466335941408,11.5986535188529,0.0555310709563684,0.00819413803971,2,0.5277655354781842,0.0555310709563684,0.06682401610974975,0.5771017613476779,37.1283275,-121.6632475,0.2442,0.5141,0.0,1
06085512604,Santa Clara,4744,0.0,0.0,0,0.0,10.762373656379415,0.0,1,2138.236959894416,11.29667063185944,0.0094582975064488,0.0213675213675213,1,0.5047291487532244,0.0094582975064488,0.09112021370114143,0.10179373191760369,37.0198203,-121.5705811,0.1752,0.5427,0.0,1
06085502603,Santa Clara,3026,0.0,0.0,0,0.0,9.222205882601937,0.0,1,2479.333155833531,12.075924096062849,0.055396370582617,0.0,4,0.5276981852913085,0.055396370582617,0.028424951964430845,0.5108767346618074,37.2876026,-121.9272392,0.0292,0.2855,0.0,1
06013359104,Contra Costa,2537,0.0,0.0,0,0.0,9.20784582742129,0.0,1,4069.74849976695,11.434141964162855,0.0345659163987138,0.2842395044735031,2,0.5172829581993569,0.0345659163987138,0.08005988281269627,0.31827762908289,38.0095232,-122.2780117,0.3138,0.5883,0.0,1
06097152702,Sonoma,4401,0.0,0.0,0,0.0,11.209341760710858,0.0,1,212.4417311667704,11.571515076380388,0.018217306441119,0.0054617676266137,2,0.5091086532205595,0.018217306441119,0.06900745427473776,0.20420401385810213,38.5043498,-122.7912191,0.0551,0.4258,0.0,1
06097152701,Sonoma,4387,0.0,0.0,0,0.0,11.215768167493442,0.0,1,183.92595578547215,11.369909233134491,0.0232835820895522,0.0,1,0.5116417910447761,0.0232835820895522,0.08522776215989125,0.26114325882522,38.5289963,-122.7468369,0.0393,0.4645,0.0,1
06097150701,Sonoma,4903,0.0,0.0,0,0.0,10.619594535508288,0.0,1,1367.6172933881387,11.586278151967912,0.0550335570469798,0.038615664845173,2,0.5275167785234899,0.0550335570469798,0.06781968299040364,0.5844340616856903,38.2336159,-122.6301845,0.1996,0.4947,0.0,1
06097153002,Sonoma,7218,0.0,0.0,0,0.0,11.084675382497574,0.0,1,3214.3267537885317,11.30841964704039,0.0113851992409867,0.0014249073810202,1,0.5056925996204934,0.0113851992409867,0.09017494028786088,0.12620123775139533,38.4410944,-122.7327644,0.0524,0.48,0.0,1
06097150800,Sonoma,4550,0.0,0.0,0,0.0,10.615030626676786,0.0,1,329.3177086415213,11.524784863482676,0.0332821300563236,0.0287769784172661,2,0.5166410650281618,0.0332821300563236,0.07276715899626796,0.35329082986891497,38.2087678,-122.6647282,0.0931,0.4568,0.0,1
06097152300,Sonoma,4104,0.0,0.0,0,0.0,11.091062805874536,0.0,1,1185.419731878514,11.72974506217175,0.0621562156215621,0.0,3,0.531078107810781,0.0621562156215621,0.05627697461761305,0.6893784912342252,38.4600991,-122.6991912,0.0052,0.3624,0.0,1
06097153404,Sonoma,3557,0.0,0.0,0,0.0,11.07575765344131,0.0,1,410.2510306869187,11.420897891513556,0.059731543624161,0.0044004400440044,2,0.5298657718120805,0.059731543624161,0.08112544188859538,0.6615721014471646,38.3819817,-122.8272234,0.0402,0.4546,0.0,1
06097151309,Sonoma,5829,0.0,0.0,0,0.0,10.849731062217918,0.0,1,162.709332862618,11.653947482682117,0.0446310207688908,0.0073773515308004,3,0.5223155103844453,0.0446310207688908,0.06237531014438491,0.48423457237472756,38.3441032,-122.6337915,0.1671,0.4618,0.0,1
06097151307,Sonoma,5254,0.0,0.0,0,0.0,10.950186204769428,0.0,1,1166.1978399261504,11.757509517219264,0.0158296943231441,0.0189159694434339,3,0.5079148471615721,0.0158296943231441,0.054043170270063,0.17333810040300945,38.3705059,-122.6996383,0.1004,0.4022,0.0,1
06097151204,Sonoma,3180,0.0,0.0,0,0.0,10.869565994194035,0.0,1,956.1172558296406,11.265681313291823,0.0503380916604057,0.0523943661971831,1,0.5251690458302029,0.0503380916604057,0.09361347619901839,0.5471532093245681,38.3184553,-122.7071995,0.0811,0.4986,0.0,1
06097152501,Sonoma,4047,0.0,0.0,0,0.0,11.074550975385183,0.0,1,2035.850186863328,11.595003024005683,0.027061855670103,0.0,2,0.5135309278350515,0.027061855670103,0.06711771866023997,0.2996979001070722,38.4655736,-122.6567894,0.0434,0.4144,0.0,1
06013368001,Contra Costa,5013,0.0,0.0,0,0.0,7.5728708484200595,0.0,1,6522.2715221812,11.44718088350086,0.056115107913669,0.0915627996164908,2,0.5280575539568345,0.056115107913669,0.07901082945815552,0.42495246487536975,37.9542751,-122.3524999,0.2076,0.5313,0.0,1
06013304003,Contra Costa,3279,0.0,0.0,0,0.0,9.901749103005892,0.0,1,358.3329031805088,11.745884684605668,0.0192307692307692,0.0055363321799307,3,0.5096153846153846,0.0192307692307692,0.05497845250727429,0.19041825198088225,37.9011591,-121.5807088,0.2187,0.4649,0.0,1
06013303204,Contra Costa,4735,0.0,0.0,0,0.0,9.178023872046918,0.0,1,2291.510476099973,11.682566968606809,0.0967365967365967,0.0179723502304147,3,0.5483682983682984,0.0967365967365967,0.06007271382207935,0.8878507941490604,37.9289405,-121.7089879,0.2244,0.4825,0.0,1
06013355110,Contra Costa,4112,0.0,0.0,0,0.0,8.072484995299073,0.0,1,2295.241974441701,11.546737345958947,0.0650542118432026,0.0429829104091144,2,0.5325271059216014,0.0650542118432026,0.07100096006633783,0.5251491489852602,37.967884,-121.7692731,0.3231,0.5666,0.0,1
06013306004,Contra Costa,3863,0.0,0.0,0,0.0,7.3383949822487144,0.0,1,2220.888200544112,11.41306092981619,0.0323076923076923,0.0170183798502382,2,0.5161538461538462,0.0323076923076923,0.08175596890888814,0.23708660711880458,38.0085744,-121.7845356,0.4479,0.6606,0.0,1
06013304004,Contra Costa,3634,0.0,0.0,0,0.0,9.818549997441181,0.0,1,1113.5501792037303,11.823632907276759,0.0137524557956778,0.0071428571428571,3,0.5068762278978389,0.0137524557956778,0.04872317692128647,0.1350291748174622,37.894462,-121.609977,0.2863,0.4796,0.0,1
06013303202,Contra Costa,9146,0.0,0.0,0,0.0,9.015493718731681,0.0,1,2454.9568677177726,12.013415863820834,0.0154696132596685,0.0116722248689852,4,0.5077348066298343,0.0154696132596685,0.03345408582284548,0.1394662011737497,37.942375,-121.7148585,0.2594,0.4164,0.0,1
06013320003,Contra Costa,3068,0.0,0.0,0,0.0,8.8938060883522,0.0,1,2464.8479927057037,12.058158312538197,0.0,0.0554517133956386,4,0.5,0.0,0.029854307750708187,0.0,37.9987252,-122.1074271,0.1302,0.3416,0.0,1
06013392300,Contra Costa,3754,0.0,0.0,0,0.0,9.378516007994099,0.0,1,1136.40414651921,12.004971857591512,0.0142721217887725,0.0860152135751901,4,0.5071360608943862,0.0142721217887725,0.03413345294146963,0.13385132266404426,38.0263559,-122.2744234,0.2867,0.4317,0.0,1
06013370000,Contra Costa,2960,0.0,0.6596658967611683,0,0.0,7.4404428174922455,0.002638663587044673,0,2972.4853238190094,11.989078895364905,0.0389725420726306,0.161662817551963,4,0.518166939242793,0.03871545350347656,0.03531868917290281,0.2899729707437187,37.9398973,-122.3223418,0.1062,0.3437,0.002638663587044673,0
06097152000,Sonoma,2345,0.0,0.0,0,0.0,11.072350080674642,0.0,1,1844.1084063440217,11.147296265359264,0.216867469879518,0.0666213460231135,1,0.608433734939759,0.216867469879518,0.10313820968664189,2.4012325476161864,38.4416422,-122.713301,0.0204,0.4828,0.0,1
06013306003,Contra Costa,5166,0.0,1.033930096099169,0,0.0,7.603621538271614,0.004135720384396677,0,2881.849951386704,10.98995978131007,0.0860273972602739,0.0319965870307167,1,0.5409458384379386,0.08513793410910914,0.11531789897942087,0.6541197706896671,38.0053331,-121.7994409,0.2854,0.6236,0.004135720384396677,0
06013313205,Contra Costa,1978,0.0,2.9888653905897846,0,0.0,7.792532112937431,0.011955461562359139,0,1335.107160398431,11.574189882074002,0.0330275229357798,0.1059907834101382,2,0.5105360306867103,0.03204037473338317,0.06796980820980689,0.2573680330878416,38.0162991,-121.9166488,0.2166,0.5038,0.011955461562359139,0
06013333101,Contra Costa,3951,0.0,0.0,0,0.0,8.568483332866915,0.0,1,2065.863781217598,11.649900919997306,0.0231941683233929,0.0307203389830508,3,0.5115970841616965,0.0231941683233929,0.06270087854839268,0.19873884469870182,37.9649027,-121.9701248,0.1584,0.4587,0.0,1
06013333102,Contra Costa,4251,0.0,0.0,0,0.0,8.766655972258649,0.0,1,2179.4353904630902,11.659308914958554,0.0191040843214756,0.1102907245039224,3,0.5095520421607378,0.0191040843214756,0.06194395319148571,0.16747893491139687,37.95982,-121.9580843,0.1754,0.4648,0.0,1
06097152100,Sonoma,3057,0.0,0.0,0,0.0,11.104719906416504,0.0,1,1403.417308748444,11.365016929029293,0.0063559322033898,0.0267041461700632,1,0.5031779661016949,0.0063559322033898,0.08562137515035073,0.07058084686281642,38.4592719,-122.7228816,0.0387,0.4654,0.0,1
06097151900,Sonoma,2881,0.0,0.0,0,0.0,11.059250224609404,0.0,1,2937.1841501696704,11.151151830486489,0.1004636785162287,0.0055555555555555,1,0.5502318392581144,0.1004636785162287,0.10282800809512072,1.1110529591956892,38.43518,-122.708351,0.0056,0.4747,0.0,1
06055201004,Napa,6844,0.0,0.0,0,0.0,10.150774499125006,0.0,1,2640.483943318847,11.568398014094052,0.0068169900367068,0.0221743147520788,2,0.5034084950183534,0.0068169900367068,0.06925823921810814,0.06919772862539263,38.1612495,-122.2397673,0.1303,0.4648,0.0,1
06055201601,Napa,2446,0.0,0.0,0,0.0,11.056991246145296,0.0,1,386.6152843590348,11.778039790704318,0.0765864332603938,0.0,3,0.5382932166301969,0.0765864332603938,0.05239139593886066,0.8468155221336652,38.5025825,-122.4521097,0.0516,0.3741,0.0,1
06055200301,Napa,6120,0.0,0.0,0,0.0,10.558881672522608,0.0,1,2084.4307561354376,11.444657330797734,0.0763358778625954,0.0046419098143236,2,0.5381679389312977,0.0763358778625954,0.07921386326486513,0.8060215017192828,38.28795,-122.2739891,0.0269,0.4425,0.0,1
06055200505,Napa,2857,0.0,0.0,0,0.0,10.630638720524376,0.0,1,3734.902571900185,11.343263437123028,0.0222602739726027,0.0147579693034238,1,0.5111301369863014,0.0222602739726027,0.08737156418562808,0.23664093042263123,38.3152192,-122.2812515,0.0437,0.4706,0.0,1
06055200707,Napa,3508,0.0,0.0,0,0.0,10.670751758005272,0.0,1,2354.1348448880685,11.69227594581923,0.097544338335607,0.0050251256281407,3,0.5487721691678035,0.097544338335607,0.059291572774280765,1.0408714197781395,38.3234476,-122.3205427,0.0687,0.4016,0.0,1
06055201602,Napa,2980,0.0,0.0,0,0.0,11.073418425418913,0.0,1,464.72452671358513,11.920894103296432,0.0960051546391752,0.0820338983050847,4,0.5480025773195876,0.0960051546391752,0.04089797444045773,1.0631052483166346,38.5082184,-122.4787754,0.0359,0.3283,0.0,1
06055201007,Napa,3991,0.0,0.0,0,0.0,10.1745667258591,0.0,1,3059.834047543228,11.803735141365816,0.0549450549450549,0.0263157894736842,3,0.5274725274725275,0.0549450549450549,0.050324062511237,0.5590421277944556,38.1609825,-122.259801,0.1306,0.4084,0.0,1
06055200302,Napa,2716,0.0,0.0,0,0.0,10.53910750781445,0.0,1,1434.59477294178,11.614344222095324,0.0,0.0,2,0.5,0.0,0.06556161203738231,0.0,38.2874768,-122.2591559,0.081,0.4286,0.0,1
06055201003,Napa,5018,0.0,0.0,0,0.0,10.339680307449012,0.0,1,68.9322281155772,12.018742567005097,0.0233236151603498,0.0156375300721732,4,0.5116618075801749,0.0233236151603498,0.03302552301796591,0.24115872437198804,38.2373454,-122.2312307,0.2041,0.3874,0.0,1
06097152201,Sonoma,4315,0.0,0.0,0,0.0,11.09502355243822,0.0,1,3582.455021934017,11.233555418386214,0.0639566395663956,0.0115262321144674,1,0.5319783197831978,0.0639566395663956,0.09619818256499169,0.7096004223239615,38.4570299,-122.7128443,0.0278,0.4753,0.0,1
06097151308,Sonoma,5055,0.0,0.0,0,0.0,10.926736263198292,0.0,1,1701.4050880587256,11.576782503951575,0.041343669250646,0.0039653929343907,2,0.520671834625323,0.041343669250646,0.0685836605215816,0.4517513700547097,38.3562805,-122.6998518,0.1954,0.4944,0.0,1
06097150702,Sonoma,4593,0.0,0.0,0,0.0,10.542102420979859,0.0,1,225.116102319838,11.793424299633202,0.0199579831932773,0.0320833333333333,3,0.5099789915966386,0.0199579831932773,0.05115362689670033,0.21039910293972394,38.2010747,-122.6258589,0.1388,0.4147,0.0,1
06097150303,Sonoma,4021,0.0,0.0,0,0.0,10.670459051967317,0.0,1,65.40403170211283,11.63155258872844,0.1192660550458715,0.0118187787261982,2,0.5596330275229358,0.1192660550458715,0.06417710353060613,1.2726235566566517,38.3129276,-122.5328087,0.0814,0.4257,0.0,1
06097153902,Sonoma,4486,0.0,0.0,0,0.0,11.379206264685346,0.0,1,1281.2610974740244,11.404370965082139,0.0337457817772778,0.0180855756506396,2,0.5168728908886389,0.0337457817772778,0.08245512475292538,0.3840002114067041,38.6120817,-122.8671471,0.0362,0.4566,0.0,1
06097154100,Sonoma,3717,0.0,0.0,0,0.0,11.484712235440773,0.0,1,6.407131952204783,11.747965966096412,0.0264227642276422,0.0,3,0.5132113821138211,0.0264227642276422,0.054811001871756915,0.30345784361936917,38.7072071,-122.8058771,0.074,0.3921,0.0,1
06097153403,Sonoma,3689,0.0,0.0,0,0.0,11.050089041080229,0.0,1,431.9267953521236,11.396571407837536,0.0899742930591259,0.0206378986866791,1,0.5449871465295629,0.0899742930591259,0.08308264237760576,0.994223949711588,38.3806559,-122.7996795,0.0557,0.4683,0.0,1
06097151000,Sonoma,3353,0.0,0.0,0,0.0,10.730671260992883,0.0,1,214.00092766859572,11.55630099643816,0.0273578113750899,0.0133565621370499,2,0.5136789056875449,0.0273578113750899,0.0702315113599844,0.2935676802863414,38.2576583,-122.6798744,0.0604,0.4323,0.0,1
06097152502,Sonoma,3945,0.0,0.0,0,0.0,11.098522300979306,0.0,1,2140.8747759811627,11.309817356985697,0.0458542713567839,0.0038209606986899,1,0.522927135678392,0.0458542713567839,0.09006248677321071,0.5089146532484228,38.478416,-122.66415,0.1266,0.5167,0.0,1
06097153003,Sonoma,5449,0.0,0.0,0,0.0,11.078203384805958,0.0,1,3155.6201713041523,11.089179271433748,0.0789341377576671,0.0205070842654735,1,0.5394670688788336,0.0789341377576671,0.10781404407543838,0.8744484320837274,38.4340246,-122.7383629,0.0738,0.5132,0.0,1
06097150603,Sonoma,7048,0.0,0.0,0,0.0,10.651573859174214,0.0,1,2034.2308491646168,11.422278395945531,0.1419712793733681,0.0183812629706492,2,0.570985639686684,0.1419712793733681,0.08101437265288813,1.5122175681268868,38.2544898,-122.6179426,0.1269,0.4978,0.0,1
06097150601,Sonoma,3857,0.0,0.0,0,0.0,10.608395330836322,0.0,1,3096.482832461896,11.452835700092317,0.0279770444763271,0.0198497854077253,2,0.5139885222381636,0.0279770444763271,0.07855586811045467,0.2967915479932685,38.2376164,-122.6132538,0.1035,0.4783,0.0,1
06097150100,Sonoma,2332,0.0,0.0,0,0.0,10.295931179293762,0.0,1,12.335294008574415,11.81996153468702,0.0097402597402597,0.0,3,0.5048701298701298,0.0097402597402597,0.04901855920191833,0.1002850439541596,38.1981906,-122.4133842,0.0999,0.3886,0.0,1
06097150304,Sonoma,5597,0.0,0.0,0,0.0,10.665283914947278,0.0,1,1813.6056736192468,11.292565535782604,0.010577346848832,0.0,1,0.505288673424416,0.010577346848832,0.09145049144107387,0.11281040720966622,38.3067265,-122.4901697,0.1586,0.5349,0.0,1
06097152801,Sonoma,3965,0.0,0.0,0,0.0,11.15540131003489,0.0,1,758.5976539418709,11.347402026452155,0.0440293529019346,0.0224499755978526,1,0.5220146764509673,0.0440293529019346,0.08703859172784678,0.49116510104222966,38.482824,-122.7503028,0.1874,0.5419,0.0,1
06097153006,Sonoma,7652,0.0,0.0,0,0.0,11.105607092753113,0.0,1,2245.979116761453,11.395379901115184,0.027064063035286,0.0,1,0.513532031517643,0.027064063035286,0.0831785056996831,0.30056285040338954,38.4432935,-122.7584148,0.0405,0.461,0.0,1
06097151100,Sonoma,5065,0.0,0.0,0,0.0,10.830362103274329,0.0,1,41.7966727291016,11.677948257185854,0.0256556442417331,0.0083018867924528,3,0.5128278221208665,0.0256556442417331,0.060444314764167006,0.2778599171307544,38.2708019,-122.7529532,0.0977,0.4205,0.0,1
06097153502,Sonoma,3804,0.0,0.0,0,0.0,11.068609784346846,0.0,1,54.69307626067261,11.817656376521567,0.0325259515570934,0.0105401844532279,3,0.5162629757785467,0.0325259515570934,0.04920402195719176,0.3600170656500355,38.3385194,-122.8815393,0.1588,0.4182,0.0,1
06097153705,Sonoma,3424,0.0,0.0,0,0.0,11.291423389368,0.0,1,73.29891574685686,11.530283931266375,0.0109890109890109,0.0,2,0.5054945054945055,0.0109890109890109,0.07232472850369465,0.12408157570733964,38.5214525,-122.9160376,0.028,0.4227,0.0,1
06097151503,Sonoma,3165,0.0,0.0,0,0.0,10.970359024536876,0.0,1,214.25907360588948,12.05856981967438,0.0057096247960848,0.0037688442211055,4,0.5028548123980424,0.0057096247960848,0.0298211997200164,0.0626366339084484,38.4125282,-122.6286521,0.0754,0.3141,0.0,1
06055200705,Napa,2846,0.0,0.0,0,0.0,10.625627758753788,0.0,1,2238.1184984250463,11.520407405317984,0.0463458110516934,0.0190651906519065,2,0.5231729055258467,0.0463458110516934,0.07311934977626966,0.4924533364128315,38.3056856,-122.3106008,0.0953,0.4596,0.0,1
06055200804,Napa,5411,0.0,0.0,0,0.0,10.596193659514464,0.0,1,4406.795041913022,11.406731268563824,0.0137844611528822,0.0,2,0.5068922305764411,0.0137844611528822,0.08226522525120983,0.1460628198679938,38.2946547,-122.3074338,0.1264,0.5011,0.0,1
06055200803,Napa,2236,0.0,0.0,0,0.0,10.5932455713824,0.0,1,436.6172469316458,11.813037464800539,0.046979865771812,0.0422386483632523,3,0.523489932885906,0.046979865771812,0.04957563901453099,0.4976692550313871,38.2888263,-122.3383135,0.0898,0.3852,0.0,1
06013329000,Contra Costa,6488,0.0,30.910596926075907,0,0.0,7.118693100366453,0.12364238770430364,0,2363.0148508206653,11.592272546136353,0.0909526089037817,0.0723643169058016,2,0.4836551105997391,0.06283861457178352,0.059011643734087085,0.6474637094636793,37.9950373,-122.033801,0.1142,0.4262,0.12364238770430364,0
06055200602,Napa,4482,0.0,0.0,0,0.0,10.695439076988741,0.0,1,1342.761924566752,11.51505319973629,0.1058510638297872,0.0171990171990172,2,0.5529255319148936,0.1058510638297872,0.07355012530150862,1.1321236044259355,38.334581,-122.2995123,0.1219,0.4746,0.0,1
06055200601,Napa,4949,0.0,0.0,0,0.0,10.693091818661305,0.0,1,2422.160630073671,11.832687430885422,0.0473484848484848,0.0,3,0.5236742424242424,0.0473484848484848,0.04799469029450365,0.5063016959593416,38.3317566,-122.3124397,0.0803,0.3737,0.0,1
06055201006,Napa,3436,0.0,0.0,0,0.0,10.214246914150493,0.0,1,2162.6625241149213,11.829872607208012,0.0222222222222222,0.0717592592592592,3,0.5111111111111111,0.0222222222222222,0.04822115846603536,0.2269832647588996,38.1712166,-122.260628,0.1458,0.407,0.0,1
06055200706,Napa,3132,0.0,0.0,0,0.0,10.68837274275399,0.0,1,1687.0732742768153,11.82349364120871,0.0,0.0,3,0.5,0.0,0.04873438164861643,0.0,38.3307724,-122.330222,0.0808,0.3772,0.0,1
06055200504,Napa,5956,0.0,0.0,0,0.0,10.644867172499684,0.0,1,3222.811430518037,11.422781915117262,0.0830670926517571,0.0089578978799641,2,0.5415335463258786,0.0830670926517571,0.08097386174377919,0.8842381676836789,38.317079,-122.2915951,0.0902,0.4792,0.0,1
06013340004,Contra Costa,3940,0.0,16.410657877062672,0,0.0,7.132501271784665,0.0656426315082507,0,954.7168304036692,11.96801848148021,0.1292307692307692,0.0951629863301787,4,0.5317940688612592,0.1080231498204113,0.034670784892724196,0.9217386258921719,37.9060698,-122.0816223,0.183,0.3752,0.0656426315082507,0
06013337202,Contra Costa,5515,0.0,0.0,0,0.0,7.879789294342024,0.0,1,3198.445433992631,11.401826292451508,0.108433734939759,0.1093525179856115,2,0.5542168674698795,0.108433734939759,0.08265985777490137,0.8544349837238336,37.9504592,-122.0230424,0.2104,0.5444,0.0,1
06013334007,Contra Costa,3435,0.0,0.0,0,0.0,8.330005654669295,0.0,1,2354.970092920153,11.527410054971183,0.1008042895442359,0.0405144694533762,2,0.5504021447721179,0.1008042895442359,0.07255594778574193,0.8397003019184058,37.9582537,-121.9860714,0.137,0.4784,0.0,1
06013334008,Contra Costa,3793,0.0,0.0,0,0.0,8.680767358489822,0.0,1,3069.413672968108,11.705304607591403,0.0958307405102675,0.0776610324349017,3,0.5479153702551337,0.0958307405102675,0.058243344697783916,0.8318843641614384,37.9516811,-121.9680486,0.2366,0.4829,0.0,1
06013355123,Contra Costa,3333,0.0,0.0,0,0.0,8.417699785180092,0.0,1,567.384029437475,12.429224196812383,0.0137711864406779,0.0889655172413793,5,0.506885593220339,0.0137711864406779,0.0,0.11592171314336935,37.742358,-121.8968778,0.32,0.3675,0.0,1
06013355125,Contra Costa,4096,0.0,0.0,0,0.0,8.893544620546422,0.0,1,3630.050553982505,12.429224196812383,0.0388265746333045,0.0423452768729641,5,0.5194132873166523,0.0388265746333045,0.0,0.3453058739642694,37.7672133,-121.8990719,0.2839,0.3495,0.0,1
06075017102,San Francisco,3646,64.42988097471923,99.99999999999996,1,0.0,7.9023843123144335,0.6999999999999998,0,12363.755054411911,12.05062278880463,0.2791430371770636,0.268595041322314,4,0.2895715185885319,1.2396441081510884e-16,0.009138174724650566,2.2058955578798325,37.7654353,-122.4504754,0.1083,0.1929,0.6999999999999998,0
06075012302,San Francisco,2614,107.9312911490496,100.0,1,0.0,6.199208285587564,0.7,0,28213.23950636157,10.689213914389166,0.8321167883211679,0.2418006430868167,1,0.5660583941605839,0.0,0.04199804239276969,5.158465288737097,37.7870222,-122.412097,0.1106,0.406,0.7,0
06075016801,San Francisco,3898,48.55777754261327,100.0,1,0.0,6.970459856774089,0.7,0,17207.110623736957,12.113655776063803,0.4544529262086514,0.3408382403879459,4,0.3772264631043257,0.0,0.007616768731941705,3.167745878930922,37.7713309,-122.4290133,0.1119,0.1783,0.7,0
06075011902,San Francisco,2650,53.7324955054285,100.0,1,0.0,6.604467237848688,0.7,0,28478.22261787711,11.314425744568778,0.6625233064014916,0.2568988173455979,1,0.4812616532007458,0.0,0.02690751493233602,4.37561347143984,37.7909959,-122.4098067,0.1058,0.3653,0.7,0
06075012202,San Francisco,2978,63.36845589718411,100.0,1,0.0,6.7319205731871365,0.7,0,31451.876943635714,10.83139059973845,0.7041499330655957,0.2785123966942149,1,0.5020749665327979,0.0,0.03856637160387813,4.740281421012629,37.785427,-122.4196803,0.0504,0.3725,0.7,0
06075012601,San Francisco,2164,11.733100869105405,99.99999999999996,1,0.0,8.123715384414046,0.6999999999999998,0,12695.215140372047,12.101400781586204,0.3222641509433962,0.2449511400651465,4,0.3111320754716982,1.4311403215545414e-16,0.007912563407865473,2.617982240863998,37.8022683,-122.4391509,0.1062,0.1778,0.6999999999999998,0
06075012602,San Francisco,2768,6.972979995743091,99.97060166034515,1,0.0,8.128635185335773,0.6090718065136733,0,2412.65107852711,12.15214958053555,0.3062678062678062,0.2536115569823435,5,0.3485979998770664,9.00376499400719e-05,0.008714645217341749,2.489539266164089,37.8062885,-122.4348613,0.0952,0.1811,0.6090718065136733,0
06075012902,San Francisco,3322,36.83953301142071,100.0,1,0.0,7.940294866520463,0.7,0,9413.917589533814,12.233026115090432,0.3648576034390113,0.2862684251357641,5,0.3324288017195057,0.0,0.004735567046226453,2.8970769555977403,37.8006183,-122.4321105,0.0473,0.1248,0.7,0
06075013101,San Francisco,4269,34.67564227414059,100.0,1,0.0,7.514678734805124,0.7,0,24671.719478051036,12.297320037924733,0.3070362473347548,0.2040319777546055,5,0.3035181236673774,0.0,0.003183726276048971,2.3072787586608485,37.7937795,-122.4247496,0.0792,0.1307,0.7,0
